time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-1.79731537624,-5.65311002092,19.7261830272,6.00330604329,0.0706725393482,0.0,-1.39044241722,-5.60601733941,4.482180058,-0.0108575044569,0.0562647602051,0.0,450.8465102468687,451.39293966006096,453.5596293096771,452.0090112930059
3.2400000000000024,-1.88226338844,-5.99588917987,19.997208424,6.00269850635,0.0742849979166,0.0,-1.44147393129,-5.820108996,4.55119040261,-0.00870059604109,0.0671100811754,0.0,470.02664068963753,470.8688676194605,470.52252454405567,470.68963903410594
3.3000000000000025,-1.97022028646,-6.35109954831,20.2706631978,6.00220405166,0.0782187207148,0.0,-1.49077256189,-6.02047376359,4.56344016489,-0.00733701654387,0.0622725381949,0.0,453.4516065328033,453.06583000471977,455.24143475526546,455.350672774998
3.3600000000000025,-2.06165877424,-6.71997572726,20.5502732725,6.00227719597,0.0818795860788,0.0,-1.5575214,-6.27534132055,4.75537405612,0.014396188419,0.0583725881468,0.0,510.343737689142,510.06737213263983,508.9538726443081,510.5072519634023
3.4200000000000026,-2.1564080418,-7.10157441774,20.8322499225,6.00284241438,0.0853842759938,0.0,-1.6010868102,-6.44500700085,4.64403934864,-0.00307543942889,0.0584891726516,0.0,417.01297206676696,417.0257757566494,418.18679336561064,416.6616379872275
3.4800000000000026,-2.25430508383,-7.49495239943,21.1128421828,6.00276943399,0.0896539281941,0.0,-1.66249854483,-6.6677617244,4.70817392997,0.00226453971287,0.0888250292474,0.0,474.4994499308556,476.82636112521993,473.30341369981744,473.71432669261316
3.5400000000000027,-2.35540177653,-7.90000034858,21.391103401,6.00264285809,0.0953810766078,0.0,-1.70783133672,-6.83434255788,4.56747671851,-0.0127328208855,0.106186724611,0.0,407.155576480842,408.71482439120797,409.6152011537114,408.278992857396
3.6000000000000028,-2.45932400071,-8.31518098965,21.661082603,6.00161508031,0.102359731018,0.0,-1.75676535035,-7.00556318384,4.43199408874,-0.0278192175981,0.131291555676,0.0,407.7808664430038,410.03090172598263,411.26594198660314,409.9271926472469
3.660000000000003,-2.56675162484,-8.74196887293,21.9271677532,5.99975138181,0.110466820903,0.0,-1.82485293561,-7.22110708945,4.43677545234,-0.0384949419707,0.141836900564,0.0,456.34176360321794,457.19916048036566,457.77075823875396,456.91994640419034
3.720000000000003,-2.67792772002,-9.1805778401,22.1892795676,5.99727040679,0.119145382627,0.0,-1.88166947856,-7.39984031437,4.30029804926,-0.0477747481403,0.149728938722,0.0,411.0661596458315,411.7864284918372,410.7417658713365,409.91664793808235
3.780000000000003,-2.79272703773,-9.63023015238,22.4438289302,5.99415427436,0.128413170979,0.0,-1.94567968383,-7.58923331376,4.1844953852,-0.0619212606146,0.16255060539,0.0,417.2805444341417,418.4226414737396,419.3455423406079,418.11257653919984
3.840000000000003,-2.91144048177,-10.0912241787,22.6908495465,5.99057928803,0.138718382884,0.0,-2.01219149871,-7.77796423472,4.04936083724,-0.0552766793218,0.185679461578,0.0,410.6084783496548,412.6860678343756,411.97780970265177,412.56223853901923
3.900000000000003,-3.03488984646,-10.5648835001,22.9336801,5.98701029189,0.150053723597,0.0,-2.10374577013,-8.01124982169,4.04399835333,-0.0696024872114,0.194717781881,0.0,456.0818388213799,456.8368750675279,457.43815827725473,456.2932289384833
3.960000000000003,-3.16381861136,-11.0522596541,23.1746736114,5.98311932019,0.161660307966,0.0,-2.19481836368,-8.23529781987,3.98832472116,-0.0567288884501,0.190767942176,0.0,442.9486189808452,442.66024136676873,441.3220746447944,442.3804574927994
4.020000000000002,-3.29863371715,-11.5536327977,23.4135171089,5.97986728409,0.172680540147,0.0,-2.29995833237,-8.477741923,3.97207837001,-0.049572647082,0.1631454252,0.0,457.064659506142,454.88848819177855,458.03580159738283,458.6028327716549
4.080000000000001,-3.44004760767,-12.0698637593,23.6517787554,5.97716835529,0.182175250755,0.0,-2.41463560776,-8.73053545528,3.96885217911,-0.0371000816618,0.146013858718,0.0,463.8862877786821,462.56119600063397,463.53852543738776,464.5167505695483
4.14,-3.58820240833,-12.6009015637,23.8881135169,5.97476659351,0.190576978117,0.0,-2.52454677573,-8.97139104887,3.90820739438,-0.0466455406309,0.124058330276,0.0,447.5981012096898,445.82506906654254,447.99686734094377,447.2190226759169
4.199999999999998,-3.743163917,-13.1466567525,24.121048094,5.97192923242,0.197980518354,0.0,-2.64141955991,-9.2211581486,3.85539827929,-0.0486086605304,0.122027337858,0.0,453.3419615142115,453.1921732208355,449.90085240200244,449.7405220908574
4.259999999999997,-3.90501999217,-13.7071881036,24.3495283337,5.96865332211,0.20493927246,0.0,-2.75434526436,-9.46403375916,3.75993232208,-0.0706038020995,0.0997677282374,0.0,439.6096716777219,437.77278505682756,440.5274593608085,438.7022391579767
4.319999999999996,-4.07382303909,-14.2825611822,24.5724357741,5.96422182501,0.210489601305,0.0,-2.87286477278,-9.7159625745,3.66948311565,-0.0813202052711,0.07118773309,0.0,443.61807384416585,441.2713473882834,443.0961877382878,442.2097490382304
4.379999999999995,-4.24958715789,-14.8728996023,24.788729071,5.95943612089,0.214720676733,0.0,-2.9862782697,-9.96299287209,3.53965117419,-0.0768157421337,0.0691442377347,0.0,430.9627650849689,430.7939261516074,430.68093490837435,431.05652752176263
